,uid,iid,rating
275,B69akrRM3xq4sExiC2oZ9g,sVoeqb0-JCf82n4z9cUJLA,5.0
276,ALuOgJePIYG1gWT2zDXlFQ,LUZ94dZpgCmBGyNH52S7lg,4.0
277,1zCJEaKbhINP5Ssb8Hut0g,Ku_qQVoMA02kFZiu55_UwA,3.0
278,R2Ag0uBbhb4n8y1VeAMmzw,YOy1tOiMMOkrCQ4mO2i3eQ,5.0
279,UcAQjopfBULit3uVLwpNQw,ny8YcGEViSGKWxo69xfiiA,4.0
280,jsOz-dWToun2VsFcFAfGww,d8lmIZIqmBC9oPM8y1dc7Q,4.0
281,JNuzWUeAlP-RfG-G7nsB3Q,--cZ6Hhc9F7VkKXxHMVZSQ,4.0
282,eVxYV4jI-618bnRCDniowQ,LQI8R7yYXmWzWKd7wLCf2Q,4.0
283,hNbZKKyXcx7k0OqU-Clunw,YOy1tOiMMOkrCQ4mO2i3eQ,3.0
284,2rd241YQsmGxibFsZslFTg,eQo4kIwIWJbAnfXYl3k5BA,5.0
285,RUCe_EVy3inMEMHVNzlBrQ,2j78b8m1w4Sr2GVGCzFBtQ,5.0
286,d4DaQF9NADwqwE_KBxVT5A,Ye6Bdtw2lq5Y6FeX-p377Q,1.0
287,TqLgUdXk_8JImpXfDaKk9w,10tJuB_YkVQWuk4PtoI7iA,3.0
288,kzUXQmSjjqC4cryuiWFEEw,XR6xqv39_qxFIrD-CNQ8RQ,3.0
289,6Vr5hJXLj0WhiZJgIfhzOQ,22MYhTXwSXaS4rW2VOrR-w,3.0
290,MpM0gAw6bhc79l2pdK8w9g,5HGQHjavoTgcKHFa-x7r8A,4.0
291,PW1mxfskKDQrA9dM2cP9og,IUrtJeDhJOvdBJXt--mHXg,5.0
292,x37OyP--VEFE5p-xreplYA,Uyw1pJ03kt-I1B_tkA3aFg,4.0
293,L9FgCtKHSGlSGZY-1d9YcQ,uwpPniaFEVkK5T_PWdQZ0A,4.0
294,13OKPuRbi9ihsxh3D3FOhA,QvxBnMcBPP1z_NAIYCqqdA,5.0
295,S0GH3UAy2u10976bajUCSQ,the19uDwR-41n8x861F7Hg,5.0
296,_IF9tnkSm-Xq7yCRynJ1cg,fYTfTGqseS7rJk9AMt2zvw,3.0
297,zNzcaPtRlOB_-ODA3BVj8Q,bgvm73MMjC2f5qo_RgXOXg,4.0
298,2pOWu9qrg1HSin-DY5alHg,BToSTEiaK94G3h5_XROEcA,5.0
299,nLxx0ZC9ni7ifnjsXLonSQ,74Ev0iqPnrmh4i7Wj4PMOw,5.0
300,B8c17RLH6AaglKN-jW4RwQ,d8lmIZIqmBC9oPM8y1dc7Q,3.0
301,oe1Y05n3dI3FCFpz4AtkbQ,iyFS4twFjCKfaKl7kUl3sg,5.0
302,vRMlt2TBsH5_efNSJLGD7w,rLyJUCwMM1POt7RnFnSASg,5.0
303,L4F-GkyeeavfMYvPDp9udA,viuM2vdATRCxI-wqlBHytA,2.0
304,Wus7S9rFi7xYxmNgFm0UOQ,E0TK141YMBP0LBknhVKEqw,2.0
305,4o0KkpAkyO6r0NHXmobTeQ,yfHxWs3K-JPl4Wd_f3EtIg,3.0
306,gLXMZEKBQOEQKn-rZx9TwA,NVtejin_G1SUXc9g9Ii-wQ,5.0
307,BA5CziTYLWHElSSALUVTWw,MPHTTk4kA_qOHholB53H5w,5.0
308,vNbr4JUZtIDB34xT-1n8ew,SzaXTw4F1zk5qD3HVgUcfw,2.0
309,jXQUC8LlUlDX2GFfnpSD-w,vMKQaR8bI2saI7rz8H5MYg,2.0
310,TIk0f0yRYSr98Qbtv3fERQ,kp-FRmyPxjsAoEK1-21rSQ,4.0
311,o0AfdK0ZBgNNJzZ3bzy-qQ,trodK1jXLGIn5qjJCooIpQ,5.0
312,sl2Sdfg1z56Uj-FjRSFq-A,yOBDY3fpaTpX4Q5JpmExMg,2.0
313,0Te_00KdDUNpvGXuSPZEVw,Ch7NAhB_MWSDwcNbcptEKg,5.0
314,Ir8HD2v8YoL-bZfP8y7B0A,5dh5MmyAZExehGndb1IRIQ,4.0
315,Kj327uC6t1B09wK-t53eqw,yBmDNVdEzW1ARUXYlKACIw,2.0
316,koMhxEdPlnNtDrPbTQoM0g,rb4d1_OtpVD91J5NDp4Y3w,2.0
317,etJXHbM-XrQY0J6MPrYESg,aqszoKRB4Ol9bpemt0_-GQ,4.0
318,07Rl60w_r_rEDEQ1eLhKoQ,YXa0A7aXV9wWNR0qJVVSDg,5.0
319,tUbgawKxrOmLUuv0KUKZvA,Ug4bfhSadfb1Lm6fqym5ZA,5.0
320,V8kC3rwqvHFozQBEh17uRw,KZa_81a6gEvbA_LQSq4IXg,4.0
321,lnz0URfxQwkeYztWhq9qng,wUHPgIh-rJThxPvxHPlsjQ,3.0
322,opAXLe8cuoJhnJFtKxaTTA,0ol96MXnGGSON0DhOWaz9g,2.0
323,ZVu9TDpTvIgCN8x6IY-KmA,o5QDrg_kb4hgsWxV6cV_Uw,3.0
324,pNRjTAIUDHfqENUI2AapaQ,VPqod6TW20VRw7n8zKtP5g,3.0
325,V_Vab18ZnrMJYHPqSshYyQ,ATMiPNPxN-g1ra7nar5prA,3.0
326,ZG0aCv9HfsV0GLHQtcE6zQ,h4GIdwfCp0Zzf46q33UWEQ,1.0
327,qShylWUGyeKQ4c99NterkQ,2232XZ-3ub4S9cmrHJSDFg,5.0
328,IdH17rW0NYOXCA05P2dQog,cVMZdxUhF25Xuxeon2yzDQ,5.0
329,-CIKKPeyjqN5SD7lVfIUZQ,GHBLPfbssjupzlhBfCoF3A,4.0
330,3YcnbKTPwYjie5gKZjIgAA,EgAuMs5nY-NpvljxF2n-Uw,5.0
331,XfzwgMfgsCVHAPw0kNOI_A,bJ44rSxMNTAAF_WGI_jDEw,5.0
332,IskcD-NSZdULl_GAnJ42Qg,vw2bjKUHThIAp_Soz6m0Pw,1.0
333,wzUFZ3DaU7k9R2S54IMPfg,QFqtVX-lyZQgVHQrG-dhlg,4.0
334,fcD5KiJ_ACTsU6zLJR6CuQ,MU66syW7PEAKbsWCSw8h4A,5.0
335,hgzoTUz2XJlpZsh69kNceQ,fqMAnoS2sTokz6lqBSmoCw,2.0
336,8hOoPjIVb9DeBviUF_cXfg,YOy1tOiMMOkrCQ4mO2i3eQ,5.0
337,cpkkojfuNh4zaXHvgDZoMw,FTKxYJj7d5u3GiEHG5cQSQ,1.0
338,_Wiq1GSIjoOx3S3KtRTBtg,2yGA0OlMKeTG2B22hT9J7A,1.0
339,sMtVByejlxM_wSmPf12rrQ,iHeP8OmTwcqYeyMuEpIaxw,5.0
340,aJcgNs1SaKepTGSxEidedw,79L6mkSIhTdBqooWwc0Wrw,4.0
341,3c3aNHGUPDwFZhxCe-p8Ag,SzlzAjBwFcdbOwRPjNxaxw,5.0
342,k7nDSOHzv36cU048X5qrzw,oZuoM7yKE6xKGpjLkUiw6w,5.0
343,QbFTdA-NXmK3PJxgK-DVdg,5-kKBLxNF3kYcDVgZyRTmQ,4.0
344,c3_AdjAlMy4EJYQhuXADgA,Ava9H-t4scVmP7u_onh7pg,4.0
345,ehlb_O8vhwRFU_DprGw1pQ,ofpuVYCw6VCkybFVIdwYEQ,2.0
346,xLFo1mpoMNxxsnOZtwMuyQ,buacGSEw8yLGJo8g-i02wg,4.0
347,CXULbnw18FcFb05RO4WNWA,e79I3sSDUCrsfpKPvwnAsg,1.0
348,wbvjiDpw0FoZDeqbzAIcDQ,0GS6_96ld7mdEfgKhoDliA,3.0
349,ofBG0aiodf4mmNsj4DeH1g,Xrr19fzrUUgTTQBLUd2Gzg,2.0
350,gl580OouJmJcuc8cNMsugA,wArcCMVnrl_tc9MULW-0CQ,4.0
351,k6dwrom-jxcSThlq3aizyg,01fuY2NNscttoTxOYbuZXw,1.0
352,kX-oTXuluTVcIcNVT4g3Pg,x6n14NifL1K1-kimB83GVA,5.0
353,FXLgZKEUeseWqJuijJC06g,N3m0Z3I_zOTyqpk_Kpvozw,4.0
354,dGUOe2TBchiGvU1BNkmTog,buacGSEw8yLGJo8g-i02wg,4.0
355,LXwIwJiObtyR5szpwwatRw,fqMAnoS2sTokz6lqBSmoCw,2.0
356,bpp8xq9ULqEG3GOCprIO8g,dmx8LX_V-vQbgBhFQPLl9A,1.0
357,2ayX1ftLcD59yNwA3awmpA,zMnojW6x-1-nVu0uCd60Ew,4.0
358,jFbN6yp2SCNJLA1ZQxAdIw,mRAKB5ZyMvlURYsavdIa1Q,5.0
359,Ddn0gw558nw56QboixDOjw,tnQdyQZSNpjue1XsOEnISQ,4.0
360,6m18Kd78MTNcT_O-dI8ZHA,JZs2T3Ykzqw7QoAKgyISkg,4.0
361,2Gwg_z6yzFxvH8KuoiMSSw,ZlrHrg7jrbO6blqwfa0MkQ,4.0
362,QLLWJZIt0gVZS-gQLQfyqA,ny8YcGEViSGKWxo69xfiiA,2.0
363,bzTummv6l894ygxdSB-aQg,LYKkltobuO2JEo8CyJKOxw,4.0
364,1pCu9BfgISceLLLac-Kl9Q,zMnojW6x-1-nVu0uCd60Ew,3.0
365,yXQ_QuOG2t804Ouaq6nZzw,rqjhez-ulSyMkr7lMGJwFA,2.0
366,hPfILz16e-uMUq6DpOmY1g,uwpPniaFEVkK5T_PWdQZ0A,3.0
367,n7Ggo8E3_OH_jnuIFsrN6A,Uk4JwxmREGgC7ofIW2fhuA,1.0
368,cyuDrrG5eEK-TZI867MUPA,f12Zv1B9crmSW58iyTR_mA,4.0
369,Wx91MbpHKLnGrY2gEULLMg,t8V_P7ZzRrhDQoqeoGVahQ,5.0
370,CtIBG55GolSXI3qjcQFExg,dztcNrIVDg6D-6sFOOofDA,4.0
371,B6w97BuL8VPzth2-TRPkKw,yxLVwItd1Wnhy6SeUUcNYA,4.0
372,nPQb2Modp08EAxZDUaPKdw,OwzqgrpKs9nojICU65hhzg,5.0
373,PJ3CqXU9PETAaxtBWcg0pA,ALwAlxItASeEs2vYAeLXHA,4.0
374,npUIIYhTVwfFnX_HjXwong,bm_PGQMGMjylitqkNIEzTw,5.0
375,tKqD6LNGzAwtuTebW9l6sg,iiixGVZ0tcuVO_SKUE02qA,1.0
376,crzJN_i21cSA2wQyuAIOQg,sdYkVaTy7EJwUkO8Ie_qPg,4.0
377,6KRRx8YRHsmoFUeusCv1fQ,F1odkZWmcXGylij8HjRq6Q,5.0
378,zdJ5RyU4nUWj8bceNxLrZg,KLluzHXsTV0zCw48EJTEEg,4.0
379,bQ21hyItCLjl6SWUr1W_dA,1FlIbmN4aNJuXsGK0shnfQ,4.0
380,TPzaJSqFnKL-sQTPUxs-PA,Vu8Z-zbNT_InsKm4IrdeCg,2.0
381,mKN1OZzycnB7E1MS0Dby6g,eZDXz_RylvdD0tHEA8I0NA,5.0
382,lvRaC_4zSR2w8FVzHuc7Og,n-K5Mp3DraFcclNXyTdMvQ,3.0
383,NGowT7ywOiGF3eR3foQfwg,MU66syW7PEAKbsWCSw8h4A,5.0
384,k24kSTpZHUdEd-QYXLy3fQ,J76qDaF8iPl-8y2tYFhXbw,4.0
385,ezy2UVqb_YHqb_ZltAxf4g,0Q5hLTlQr1HfyfLZc9Ozsw,2.0
386,1fd5WSCpXuo5lyVJ-KyzVQ,JePoHo0qm7lHd2Nsg3zA3w,5.0
387,AWLMwFVdUCPtmo1IbQL3eA,zMnojW6x-1-nVu0uCd60Ew,4.0
388,oY9ZkOjJJ_zShYQ4AsZ7CQ,Z4y3LZlCjv4xnZ8xOpYf_Q,4.0
389,4WDrqX67iWWL2yz0RgiHrw,FamLURgBX-ICQBC3VzrFBg,5.0
390,PUTDPPO7hEICLQDEGSRBhw,EMdlJvCTuT_sylNzcElSLg,5.0
391,bMQWDGhh2er9lyMcHmhWEQ,jYqOPpSmtKbKzf0Z_g-Oyg,4.0
392,wYp0fu4nmBYNY6HzhbxnXg,gG9z6zr_49LocyCTvSFg0w,5.0
393,gy2cx-_VqDhgSIiIYIYQ7A,sVoeqb0-JCf82n4z9cUJLA,4.0
394,gMWJGn7ryx-XxUkFK2ZKHA,wyyKQmlVdudrOQdfz8ZBhA,5.0
395,alRqBnKU_4PUTvGW34Bowg,yxLVwItd1Wnhy6SeUUcNYA,5.0
396,haEqV41MSa3d4KFuMia76w,bgvm73MMjC2f5qo_RgXOXg,4.0
397,LUNO0fVb3aO-SPDjMYmzzA,YXa0A7aXV9wWNR0qJVVSDg,4.0
398,Qz6jpfNMNPTiqSxrIVpbKg,K5sUVFSGFEZosixSXgx5sw,1.0
399,SDuDXGtpn0kKxpM9Hjlh8g,jRxLnJ9my31Re_O2MvQGhw,5.0
400,chZwdGspJz5_xmm9dQnBkQ,YpePlG2UW_mf-zhFaCgubA,5.0
401,DhCBdTAK5DYMl8WnZ5ltOg,v4HpZFOU3mvIeuHLRSIi7g,5.0
402,1zrizQcPPLu6Fnfy0_ZLdQ,WnLhd38sH80ViWwzyF7yoA,5.0
403,J-VNQvB94ru2f8M5Vlf8Gg,fHkiH52AATeRa8Fi2yStpQ,2.0
404,I3UQcP5wqL7bHkVgdBOZ0g,OQcwCyQ53w0rUDdxJXHJfg,5.0
405,vW1kHIcXk8ZWIlkXj9qKIg,wPEomRAqTXANuy0Fygsg8Q,5.0
406,FVwzVYMJIn8-arqmqgRZKQ,H-PmFfqAzQtWTS0XeWC_lw,4.0
407,jpekYrmq8idmTpUapZLUZQ,H9NhLNwB9diQtZbi8K4GQw,5.0
408,dpzAqLprtex54rXlCU-OTA,ADgacmZ-qXrSOhMfU6bmTA,2.0
409,XE36pmSiByd4YtSiPkn9_A,iyFS4twFjCKfaKl7kUl3sg,4.0
410,9eFi-CKKmdlwpoHVja9Y6g,b0n2D_Ry2WPo7XAV1Y1U0Q,4.0
411,KfcySLrPeXNRzRzdMifowg,9dqdzRzjSfbnMvjUGqWBAw,1.0
412,C5QsUsQg5I3dMdLM02SXGA,NvyjzqSF55Ghe3GrIIYEcw,5.0
413,hc71knjnXMI9wG_Oo9hpoA,bQPMEI9yMakI4GD2jVS9jw,4.0
414,GyJf71ss616pHZrFZpL42g,1WtUgLhdBdQ39aBvEUbsnw,3.0
415,wCOBsBYM-iENMdlfwWoD-w,OwzqgrpKs9nojICU65hhzg,5.0
416,JLQHZgz6T52j-GSYLoqU9A,yatT2q_zmb4-yvzr9Bx5lA,5.0
417,Hc4BALVdgbDp7FeJxhB34Q,E0vZWNBWe-LwdECQFIjnug,5.0
418,717RNB8BwqNx0Q2FIwmLrw,_5UAFrD3EDgJO1aZgRxH7w,5.0
419,1gEx8Si6rkStWBp_IXnGCw,UByM7N0mF-ylIGUuIWHCtA,4.0
420,io1DlZ3nMqe7v5asSJN80w,zLAjobZ6B_0tgJsB41FNuQ,3.0
421,bGyTeVdJhsiD5cyZ5oATjg,gnKjwL_1w79qoiV3IC_xQQ,4.0
422,GSMFNKyjgfuG5Cxw3B5HLA,22MYhTXwSXaS4rW2VOrR-w,4.0
423,F4Abg96un5mT019hdstmVA,gG9z6zr_49LocyCTvSFg0w,5.0
424,NVVknS1I51z8wY5NNrJ6vQ,ifS_MYR01fLB0aRw0AQy5Q,1.0
425,ZP9CTyZuiKLnz0J3JjcSlA,YAJzBGvqT3dT_qAg6u8E1A,5.0
426,eBoyunRiJb-QzwQbv1-1bw,DWZ0-MtRSJJjHe9VV7yl5A,5.0
427,S6XOGg1gJ-5iNWj0Au-zgw,PHhZy5zYULNF-oz-2Jz9KA,1.0
428,FbHpSFdPGbmwMIFZxTpI8A,9NIyZRcE29Y9d2E2DkfM7Q,5.0
429,up-mcezRNykPU1RvfNFt0w,WbJ1LRQdOuYYlRLyTkuuxw,4.0
430,mjzxxh0pXwzSTdgqMjd1ww,T2tEMLpTeSMxLKpxwFdS3g,4.0
431,iJJcWI5s5smJdaWkVKSAlQ,FrfzI901uS2bU2kgUkqaVw,4.0
432,9AzH7hyFt4FJ_DW-AQa7mQ,1NmGVWYlF4iMngM6arKJTQ,2.0
433,uJftKIM8Cpo9lJhxMQB2_A,NYoeweXzDBHt7zocBKQz4Q,4.0
434,sbbB6Y4yIZIInvt0LFYYew,KaxjIAYLhqXN8-p_iZwgBw,4.0
435,ag0UEjlxGTm5wOTgsYyM4w,dmx8LX_V-vQbgBhFQPLl9A,1.0
436,H8O67dKe62p2CNsrxN_u6g,1hfYBwAI7pFz50l5n4JpqQ,4.0
437,ei41VAjyLo0woZb0hqukGw,gOOdzjVxP7Z7bGjsstRjcw,4.0
438,xq1zRJz5VHgEKiCaI51_Gw,RApd_uvsR3dDNekgc1Emrw,4.0
439,WM2fAgIlZJ6AviCrH5iMow,eQo4kIwIWJbAnfXYl3k5BA,4.0
440,LmoYySdaAO7XBEajSAytGA,gG9z6zr_49LocyCTvSFg0w,5.0
441,xCcSx5rVKcwyx5O3hkIUAQ,--cZ6Hhc9F7VkKXxHMVZSQ,2.0
442,vH0RHYdDnzIXSUWmZbBo7A,SzlzAjBwFcdbOwRPjNxaxw,4.0
443,b2UBm3O-sa8rUGwiwmpqTg,TenNB5TtwPxJ5EoZQ4WjaA,5.0
444,rmErpL1eWYaeAAb71Krcuw,ALwAlxItASeEs2vYAeLXHA,4.0
445,VVxDe3-2NdjFPRj1z8Fpgg,5fquJHY2hMX9tPRD5s0t5g,2.0
446,srogMgrPOxthEnNhUkG45A,lO-IY5X36bLI8vnQR4O18A,3.0
447,P8yMO4XWVcrkIf3rv2GkPA,x0Ec6gz07SBnWrBOQLisiA,5.0
448,zL5hiJ5be04dlcpdSsz9kg,QeDkfLmXVguytF3Of9zg-Q,2.0
449,BLWTaJumxYkzp5L1FoUhIg,ALwAlxItASeEs2vYAeLXHA,4.0
450,ENEuYgsrbvnXzxh6WUhQ_g,0D6NKcLzVfQ3RcEPySmzDw,1.0
451,8bsJIcMmB2ZTGY23ml7qVg,NMw6zTXoZDEzNchVIfL1pQ,4.0
452,qfBOUkCMwwGTlECpqAjEHg,OxS3vO6dFwkCz_Zjl71M-w,2.0
453,V_VkN_u11orxsckPyEkWTg,NMO1hExBvamoZ9RKEVNcYg,4.0
454,I1JlIpD0xBfsUlYv-jJ86w,jZUizCQ4nRmyovBeuUniGQ,2.0
455,bJguBxPlnTW29tRTAF0nkQ,--cZ6Hhc9F7VkKXxHMVZSQ,5.0
456,rUaX-bYAAJaxyuF2qkg76g,T2tEMLpTeSMxLKpxwFdS3g,4.0
457,fcD5KiJ_ACTsU6zLJR6CuQ,7HbKKqXtZUjf6uVSHZ8wyw,5.0
458,c3eGYUk1lm3ChCJohJQHwA,PVuBYiGaPtpF3VFpvjJ91g,5.0
459,HLl-obvmBgxLEdhC0i8E2Q,_DOjM_VGK-ojgjoY6esOdg,5.0
460,Rb0CBmElGMse6rLDrnqCkQ,Azy2vmC47uHSkZE2fdvBjA,5.0
461,146udnwO4772RFXD1i5ruQ,SHFlELFcEcAOJv_fTAKChQ,5.0
462,6QtBOZMXHUurbev82nUcOg,tCSlpwJQ4CZsUEMZeH2SFg,5.0
463,sAn4_KhEG0f0D8aUmdLc7w,h8A8utBZmVWJC0EZtMcyQA,4.0
464,P7GuJYe8x7qwMm0bveqwJw,UuSg6Y3438tkXblGAfj0pQ,5.0
465,lRguqt9tfAPdPAkF85gs1Q,wDfz8ap9xWzj46mtNDcT9A,4.0
466,bb7_YUrOMYlRtIXC3izjjA,FGy4UJ1Qri_KruPZiPmWYQ,3.0
467,0NpOOfQBNdavWpthtxIXFA,yBzGYfkV3QQaiwMSHoCN3A,4.0
468,om-ZX0ibEp6paHA3E5y7wg,oLTUXAF0dZMQuYUi2VgmPQ,1.0
469,Gb9Y_f1xslY1mDvvHBXaLg,b42EKdSk61zd_FEqEwioYQ,5.0
470,RJm5qxSw1Ct5VNrEOg1h_g,Axf_3mlM19ox-VjmN3KZYw,4.0
471,yIXLkXiXdP7EvdLDKB3cxg,SHFlELFcEcAOJv_fTAKChQ,3.0
472,6w3C92cD49VkbOzkVUpPSw,LYKkltobuO2JEo8CyJKOxw,3.0
473,ayVBf253VsV2Es7tD-rgug,RAh9WCQAuocM7hYM5_6tnw,3.0
474,_TsKeGaVVmS2lS6bks5ZLw,bZtukyhyV1oVmUU3yRBPbQ,4.0
475,Bm-I_LRgSRLcgB50lopBaA,RAh9WCQAuocM7hYM5_6tnw,5.0
476,sgqj8Nvg43iv-l8-MlC01A,OgL6iDP9-Z57C59ZXm9pFw,5.0
477,Ry1O_KXZHGRI8g5zBR3IcQ,lPZ6RQ_jj9xlhvLEB3c4Wg,4.0
478,qUL3CdRRF1vedNvaq06rIA,PVuBYiGaPtpF3VFpvjJ91g,3.0
479,Td5EV4xdbNkuN9OHF3_6DQ,_5UAFrD3EDgJO1aZgRxH7w,3.0
480,wnFWoQ63F9-ohUQ-C0AeIw,Y3vtXQz3zPc5AVyUAsAj5Q,3.0
481,IAMehA5wqbpZf5IfgM072Q,MU66syW7PEAKbsWCSw8h4A,3.0
482,SHdIVjR5Jm5_j6p-H8nxFw,JZs2T3Ykzqw7QoAKgyISkg,4.0
483,EZgjY5Xi-4399lLlqjMsBA,8nmjvYX4N67cxOsGfbEgjg,1.0
484,NeZ6x-3gQDhKrJbxLK60EA,mrzGyreS9XKOOTMo9LnlSA,4.0
485,4qOAW0WaBB6qlQe6SaMieg,QAHqplESgDUGgih45W9J-g,5.0
486,lgKAk0JuNwKgnscp7rHPTA,DTJ9_6yKye0Ul2qG45vGKw,1.0
487,hWDybu_KvYLSdEFzGrniTw,jQ7uVW2g5vZkuIg_hRs2SQ,3.0
488,xZT6tGmYpVSveRduSW75Mg,w3PwDEbI0EDx4YI_BkFhIA,4.0
489,d4Ny241k4CYNCocajNo-UQ,T2tEMLpTeSMxLKpxwFdS3g,3.0
490,_8TfoxR0Ithg2lpIra6IkA,WPV0ucYjnb2HOrNxSopv6A,4.0
491,rj10hcbfLHAF7SB9CXEkRA,eAZqT24e0Pk8apWzy3RsAQ,5.0
492,F7tnylvLI_5KZVWs9PUirw,pe20N--YSUZlKYa-WaSfJA,5.0
493,yw4PbAhH5vTOloPlLai3Og,yOBDY3fpaTpX4Q5JpmExMg,4.0
494,T13IBpJITI32a1k41rc-tg,buacGSEw8yLGJo8g-i02wg,5.0
495,SGTH6vBZibuM6FmzTFiqHw,dPWHFb_sDduzcJdOZSqR5Q,5.0
496,G2VFk4zN_dJHo28JrsTIRg,PqcOSnCsJTT9Yd2xWKIMWw,5.0
497,woT2AcKuonN5L1N8h1HGMA,wUHPgIh-rJThxPvxHPlsjQ,3.0
498,DYFXCoWpMAkTey_kCQZUYg,C2K7j5BhXXqBoGycBvgreQ,5.0
499,koMhxEdPlnNtDrPbTQoM0g,ofpuVYCw6VCkybFVIdwYEQ,3.0
500,O5Jtc_TdP8gSWAl0zRrJpw,qg0NWVUNFUG7fiviqzBZbg,1.0
501,gT6_oAwFqgCYLmDwNi2n8A,Daasejc2-RV-MxEKpPjXtA,4.0
502,_uqIpl5tzucKuIlZZPBZRw,01fuY2NNscttoTxOYbuZXw,4.0
503,p14_fU99YOP1GtmTu2d-KQ,gG9z6zr_49LocyCTvSFg0w,5.0
504,ws1KpPMt_gmzUUBVfUWZNg,BXiB8DKi1nRmdyn39QjxQA,4.0
505,6ZXre8kDQSVvz4Qp3msE_Q,6hZgMg9rnDCC0RBVRlkZwQ,4.0
506,_uqIpl5tzucKuIlZZPBZRw,O5AjarihqW1V8RlJnoef9A,4.0
507,EJy2l2Khduk5zYLbjdCxrA,s8OLoPfOpB0FbK5frI3CkQ,4.0
508,SlgpAnj2gQd44EM_Uq6DkQ,npWIa3dIPEV1MTaZNq6AUA,1.0
509,ZApljTwGoAviCH2KFLXIVA,qUqmTlchliF55jF7s4Xlmw,1.0
510,gUQJlp-PqnVMP_1nwUwVZg,QvxBnMcBPP1z_NAIYCqqdA,1.0
511,qjTG24J-UT3vs2fuwTJ9vw,fPmPROBqVT8-D-aTc6VBEQ,2.0
512,PVyZXgOkVtnU6966FDFhuw,dy9VGj4N-sJD1bGse9y9Zw,5.0
513,AIOgdR48J3zgLruPRbtLFw,08-b4GbZxOzzo9XSJsR-tw,2.0
514,lUXifKGBbbRUNxaPnuekXw,Iyt5sJVjyCvVS2p8Xw0I6A,3.0
515,YzXRnKM8Ux5z268dtxG8Jg,Ktqecq6IIVnsAVx_MZcUUw,4.0
516,oInNoiunuDYWakwmvDiVVg,QeDkfLmXVguytF3Of9zg-Q,1.0
517,YE6a50I0rGwwsy9gjx9Wfg,vE_hWF21gmg7CWZX7H6HXg,5.0
518,DdfLljWDMXtElW_xm6zOog,nPJqwNZWIxHd-vfE-E3XQQ,2.0
519,ciXjBfJrAEteIKpzZg4I9g,BXiB8DKi1nRmdyn39QjxQA,3.0
520,ZRZQuLYCi6j_YAVGBjgUZg,jYqOPpSmtKbKzf0Z_g-Oyg,5.0
521,CEgotLW95EZcEhmZzZALjw,BxIB1y-AqZSnFYxnzLrWBA,2.0
522,d_RopHCyrRShgc_dg7pwJg,G2hTYYzvlg75BisWSHarLQ,4.0
523,0WNE7eNDCcnjkUYPwOlI5Q,vdT9HnEX9Bk4XjT9SWII_w,5.0
524,-6559fkJ6rCWIZDbqVUomA,7qhPK-ubBkYRv0Qs9sd4kw,4.0
525,JXdhEf_hg3-SMjs1Qwbtyg,6kq9oLduJAYkb2WjAb36KA,5.0
526,KWXIVMbT-8UqS1_piND4Iw,yesClkCZlpLGTYZROkx4SA,1.0
527,iJtTK1ZxlyoRZIM2oA9U4A,uz8ISWdE0OSJBjArw4P4Og,3.0
528,pTSu6KA_R5ziMoObS8gh0g,VvXI3pyUFl1MAimZsX5RrA,5.0
529,uIMxiPmNHYcgMiu2YE2a9g,GWwa6DzhA-Z2_BDZbunYPw,5.0
530,kjYbPkrbgPMVUAjungJ4Aw,UAU1aSlqgrZwZ847npH37w,3.0
531,uk8Rh-s_WuZih3AU_eEkvw,M10n-ivjDkkdLaxIYNafFQ,4.0
532,l_Zsx5pBHYxNeW11QujwBg,iYT30UPGmLdmTRaAKz0Vvw,5.0
533,rmZ9gUyoGHYSsGkg5mzZHw,ne7lSA6lAOMYYs43kNTtPQ,3.0
534,E43QxgV87Ij6KxMCHcijKw,EPBEz9ifFo6JqPUUH_BdMg,4.0
535,wsUrrkdOPlR6vJNTz9PZUA,tInrGCzll4k9hF34Ye1rvQ,5.0
536,l6jrqB95P4alQkRHq9OWnw,KU7eFCdA47v6zeKF3a7j6A,4.0
537,XhM2A-zndfNiSbtOZVw4pQ,eAZqT24e0Pk8apWzy3RsAQ,4.0
538,GyJf71ss616pHZrFZpL42g,tyWShmboVP-S0hVXSNUhDQ,5.0
539,c3_AdjAlMy4EJYQhuXADgA,Fxgvku1h-G2UnNMdFBhWbw,3.0
540,AOBfqfNw9wwYwHZJ5Ov8Yw,s8OLoPfOpB0FbK5frI3CkQ,4.0
541,TaJpm1fl0q74MFCTgn7FtQ,nHdsHdq35JflGzliWVqG-Q,5.0
542,xdXxxEDadC3x-Nak1C4ogA,kKCJvvktaKxZ5iFKv3lxuA,3.0
543,oInNoiunuDYWakwmvDiVVg,bXbCGFk3ZjLcTdQQB-xPyQ,4.0
544,YxWQ0jMvobskZWy87RVfLQ,rb4d1_OtpVD91J5NDp4Y3w,1.0
545,5OcpsfHKLmAbIhgA92ZBvg,D2ojX9bvE0_-aIj9BhdZZA,4.0
546,_Wiq1GSIjoOx3S3KtRTBtg,L8rJht4Jw_BuR8gsckEWYg,3.0
547,dxjEJuDoUPtPprFHUK0TMg,B5R2xV3hGdqLFQNQxMXixg,4.0
548,7PiRdxYF-Uvzn2fHqdtU1Q,qnsqf81chWm3KndLt9KUTA,4.0
549,ykV2PLJwq7OW8HX4cqSzGA,jXHmmircEbhQmZjWDR1xIA,4.0
550,fZj5ew6zVGkNa6k6aKoDhA,67FzueRMlcTQV3Nuep2qPw,4.0
